,id,name,overall_rating,review_count,address,city,state,zip
213,dUPaip9XyZ0LZUpl3K6Ncg,Momed Atwater Village,4.0,619,3245 Casitas Ave,Los Angeles,CA,90039
214,q8buTNBt3FU9vie0D5OOxA,Pizzeria Mozza,4.0,4279,641 N Highland Ave,Los Angeles,CA,90036
215,B6fT0KdNWPKH9Yjaz06NiA,Biriyani Kabob House,4.5,899,3525 W 3rd St,Los Angeles,CA,90020
216,T2yz7XPwL8CpBUcwnHhfow,Chuy’s Tacos Dorados,4.5,167,1335 Willow St,Los Angeles,CA,90013
217,Bzux14VeAPzlNTjc9dS7NQ,L & E Oyster Bar,4.0,625,1637 Silver Lake Blvd,Los Angeles,CA,90026
218,iqjA5r6w_bFB2R4hseqhhQ,Dino's Chicken and Burgers,4.0,2047,2575 W Pico Blvd,Los Angeles,CA,90006
219,ayObtPXjSe0gALk8HVAxKg,Bowery Bungalow,4.5,479,4156 Santa Monica Blvd,Los Angeles,CA,90029
220,Lop79P2KM9zFUCCaBYz6zA,Tlayuda L.A. Restaurant,4.5,733,5450 Santa Monica Blvd,Los Angeles,CA,90029
221,x1Rn_VGbt1zzi_mxtB80wg,Pokémolé,4.0,342,530 S Occidental Blvd,Los Angeles,CA,90057
222,f3PFV3Kw7TLFcF3E9YgTSw,La Fonda Antioquena,4.0,434,5125 Melrose Ave,Los Angeles,CA,90038
223,dNxZ53R6QUYOFtd2q0-S2Q,Casablanca Moroccan kitchens,5.0,72,6919 Melrose Ave,Los Angeles,CA,90038
224,s9_gk-ABcZ8uOEQjD1bK7g,Banh Oui,4.5,221,1552 N Cahuenga Blvd,Los Angeles,CA,90028
225,57h63V30fRwAP6tm5Rs7Sg,Roscoe's House of Chicken & Waffles,4.0,2859,5006 W Pico Blvd,Los Angeles,CA,90019
226,VqG_rccDoUXreiaHH0DEUA,Guisados DTLA,4.5,1855,541 S Spring St,Los Angeles,CA,90013
227,yAuYzMcr57EVrPzyOcODlQ,Comfort LA,4.0,952,1110 E 7th St,Los Angeles,CA,90021
228,sHMQqLZqaMCZa5ICqpGiNg,Crab House,4.0,214,923 S Vermont Ave,Los Angeles,CA,90006
229,Osce6shPInsQLAhtJEJnng,El Zarape,4.5,658,5203 Fountain Ave,Los Angeles,CA,90029
230,frRPjJ03Ie5h9EPhFhjNIw,Bulgogi Hut,4.5,2428,3600 Wilshire Blvd,Los Angeles,CA,90010
231,ZtXe86gz0V-iVqYbBtDPFA,Hasiba,4.5,219,8532 Pico Blvd,Los Angeles,CA,90035
232,adrzBN4C3jpoCAzJX-xscw,Pa Ord Noodle,4.0,1467,5301 W Sunset Blvd,Los Angeles,CA,90027
233,CXmJB5LZeda27UeBGzk75Q,Pho Saigon Pearl,4.0,778,519 S Fairfax Ave,Los Angeles,CA,90036
234,W8RQPUOgLC7d_kO0h3B_QA,California Chicken Cafe,4.0,901,6805 Melrose Ave,Los Angeles,CA,90038
235,0O1PywQt1i2APvECFSSoBw,Hinoki & The Bird,3.5,1422,10 W Century Dr,Los Angeles,CA,90067
236,95Lnd5KJcOJJVrLDLYrDjg,The Terrace,5.0,4,225 N Canon Dr,Beverly Hills,CA,90210
237,_NEcYN1YhwHnkFsXlSTdHw,Papilles Bistro,4.5,496,6221 Franklin Ave,Los Angeles,CA,90028
238,ltt8RYM6nxMfDTDM6RmrBA,Shekarchi Restaurant,4.0,584,920 S Olive St,Los Angeles,CA,90015
239,fDIERa8MupwJMTJ97upAPg,Ackee Bamboo Jamaican Cuisine,4.0,391,4305 Degnan Blvd,Los Angeles,CA,90008
240,1nV2NBbRXiWYqjSNcSsYWA,Farmhouse,4.0,543,8509 W 3rd St,Los Angeles,CA,90048
241,k8xtuersBm2cZl0Lao2K5g,The Bun Shop,4.0,1617,151 N Western Ave,Los Angeles,CA,90004
242,9FuxqbYXM0vaPnzrQ7B_qQ,Soowon Galbi KBBQ Restaurant,4.5,2570,856 S Vermont Ave,Los Angeles,CA,90005
243,GClRpiOELwMXxodrS-FN6Q,Zankou Chicken - Hollywood,3.5,1073,5065 W Sunset Blvd,Los Angeles,CA,90027
244,CTFZnhYe6t2tLv_NLHiE-w,Open Sesame,4.0,763,7458 Beverly Blvd,Los Angeles,CA,90036
245,vfHJzF0ShYtwmotXE-0PiA,Figueroa Philly Cheesesteak,4.5,1132,3850 S Figueroa St,Los Angeles,CA,90037
246,ZV1cQKQfJBaG0Btm1-CArQ,Belizean Paradise,4.5,167,1271 S La Brea Ave,Los Angeles,CA,90019
247,MjWMuWJNlxNXr-KmAXL8KQ,Madre Oaxacan Restaurant and Mezcaleria,4.0,850,10426 National Blvd,Los Angeles,CA,90034
248,cywwDn2SYCoef0PUYOXygw,La Pupusa Urban Eatery,4.5,295,1051 W Washington Blvd,Los Angeles,CA,90015
249,N05X5dnwzpWvLg7ZRcMtcA,Escala,4.0,1217,3451 W 6th St,Los Angeles,CA,90020
250,7qZBxWisbeVI34gIeNpP1A,Palms Thai Restaurant,4.0,2754,5900 Hollywood Blvd,Los Angeles,CA,90028
251,59taFywC94rseFrt6J5c3A,Il Pastaio,4.0,1595,400 N Canon Dr,Beverly Hills,CA,90210
252,fHd8nRgoSpn1_dS9HP6fiw,Powerplant Superfood Cafe,4.5,636,5671 W Pico Blvd,Los Angeles,CA,90019
253,RY_72fCN2JsR9pbTBJD-LQ,Cielito Lindo,4.0,875,E-23 Olvera St,Los Angeles,CA,90012
254,7e9oi3zq_6pP_LU9YPEXLg,Rao's - Los Angeles,4.5,471,1006 Seward St,Los Angeles,CA,90038
255,IEElIOYoPqunZSgUx0h1-g,Chicken N Chips,4.5,219,2728 Fletcher Dr,Los Angeles,CA,90039
256,OSqzQvVG_5RFB5EMLA9BXw,Tasty Noodle House,4.0,302,8054 W 3rd St,Los Angeles,CA,90048
257,WjuO8PhtqINeWqm-ei8NQA,Dumpling House,4.5,580,3525 W 3rd St,Los Angeles,CA,90020
258,S8rXjn2aMaoONx468cWRag,Jang Choong Dong JokBal,4.0,56,2716 W Olympic Blvd,Los Angeles,CA,90006
259,uteG6HIb4an-y5fFCXWo7w,Anarkali Indian Restaurant,4.5,2921,7013 Melrose Ave,Los Angeles,CA,90038
260,4Zx7Lw4U6F0sXrV4aiIyqQ,Majordomo,4.0,999,1725 Naud St,Los Angeles,CA,90012
261,zHmptRuZilo_0QgfHlN7JA,Dashijiru,5.0,42,5001 Wilshire Blvd,Los Angeles,CA,90036
262,jrRMueuUYTHx94B80qio9g,My Dung Sandwich Shop,4.5,135,314 Ord St,Los Angeles,CA,90012
263,ki5SNb4Lli6uOklz6BXXGw,Blu Jam Café,4.0,5364,7371 Melrose Ave,Los Angeles,CA,90046
264,hwZ7OfKzqwdX1B4I54XMDQ,Viet On Melrose,5.0,17,5003 Melrose Ave,Los Angeles,CA,90038
265,cK9wMWnQEW9MdYjc-YWueg,The Factory Kitchen,4.0,1337,1300 Factory Pl,Los Angeles,CA,90013
266,YIR9z52KElQJeCxXFx5pGQ,Phillips Barbecue,3.5,538,2619 Crenshaw Blvd,Los Angeles,CA,90016
267,3e9GNOPdQH6SRxSPkw2FTQ,Forage,4.0,789,3823 W Sunset Blvd,Los Angeles,CA,90026
268,uMY7uC9m7HxRNAZGkjtdbA,Bossa Nova on Sunset,3.5,3216,7181 W Sunset Blvd,Los Angeles,CA,90046
269,NlT-6hFP0_6hPo36AW2lIA,Poppy + Rose,4.0,2433,765 Wall St,Los Angeles,CA,90014
270,t9d6aNZ4ynVB6JuFfoAeDw,Social Paella,5.0,83,,Los Angeles,CA,90071
271,98nL1641VKFPGBjCjVlaNA,Anwar's Kitchen,5.0,10,217 E 8th St,Los Angeles,CA,90014
272,Gm0rzA9EQD4GgSP9TimLPQ,Il Cielo,4.0,1308,9018 Burton Way,Beverly Hills,CA,90211
273,gY3McKZ54b8w_3yVU2qQPg,HiFi Kitchen,4.5,62,1667 Beverly Blvd,Los Angeles,CA,90026
274,TOtRBm4rnHtHo2S7-6LW5w,Carnes Asadas Pancho Lopez,5.0,158,3328 Pasadena Ave,Los Angeles,CA,90031
275,XHTsPRgT9UNBi_iZ15nFmw,Blue Bird Burgers,5.0,17,3601 W 3rd St,Los Angeles,CA,90020
276,YKN48-eYsNe6gaP_cWXNuQ,Soseji,5.0,3,3101 Artesian St,Los Angeles,CA,90031
277,lYfTKG3uhA5m4coAqWu4ng,Jaragua,4.0,432,4493 Beverly Blvd,Los Angeles,CA,90004
278,5oBl4waF3RT2b218OFTL4A,Harold & Belle's,3.5,952,2920 W Jefferson Blvd,Los Angeles,CA,90018
279,jisjJNoV5jzfAMIYKn7y5A,Chef Kang Sul Box,5.0,160,3881 Wilshire Blvd,Los Angeles,CA,90010
280,nxOmiITLYE3AdEqrSZIRDg,Young King,4.0,574,3100 W Olympic Blvd,Los Angeles,CA,90006
281,-KqNRM-drDM7Nu9i9xEnfA,La Pergoletta,4.5,920,1802 Hillhurst Ave,Los Angeles,CA,90027
282,xHuKx24Ho7vVWK600v1m3g,Teddy’s Red Tacos,4.0,66,1130 Sunset Blvd,Los Angeles,CA,90012
283,BsQtoQWb1-SJkVyEra6MxQ,Backyard Bowls,4.5,494,8303 Beverly Blvd,Los Angeles,CA,90048
284,HThfRNFgQSYEhI_QrMx9Rg,Alaska Seafood,4.5,156,4251 Beverly Blvd,Los Angeles,CA,90004
285,UUlGlPfy0FsReQ2LWWBSWw,Tire Shop Taqueria,4.5,506,4069 S Avalon Blvd,Los Angeles,CA,90011
286,oZb8ELhulgbxfVAU5FX25A,Dubai Sauce Modern Grill,4.5,263,6510 Hollywood Blvd,Los Angeles,CA,90028
287,ikilMjaOsysLYWIE2RRmTQ,Golden Mongolian Restaurant,4.5,212,3012 Wilshire Blvd,Los Angeles,CA,90010
288,h9PSJ18gQ4kos8A0XAGlng,Carlitos Gardel Argentine Steakhouse,4.5,1020,7963 Melrose Ave,Los Angeles,CA,90046
289,KtEMG1Aln3vQzte92QJxlw,Genwa Korean BBQ,4.5,2828,5115 Wilshire Blvd,Los Angeles,CA,90036
290,AmtMwS2wCbr3l-_S0d9AoQ,Aroma Cafe,4.0,327,2530 Overland Ave,Los Angeles,CA,90064
291,iWS7Olqaw4hyWvMLIwJ9mw,Orleans & York Deli,4.0,354,333 S Spring St,Los Angeles,CA,90013
292,gol97typwuGAaRvklK5viA,The Cheesecake Factory,3.0,1490,189 The Grove Dr,Los Angeles,CA,90036
293,Lke7X_Yug8ZB8M8mf5vSVw,Chinchikurin - Sawtelle,4.5,560,2119 Sawtelle Blvd,Los Angeles,CA,90025
294,rJDsg0rZfuT0tsXbDaxRgA,Son of a Gun,4.0,1680,8370 W 3rd St,Los Angeles,CA,90048
295,_FYGof7wh6AsZW_L_wuV8g,Carnitas Michoacan,4.0,1289,1901 N Broadway,Los Angeles,CA,90031
296,cJ_-7MywlZgLvvsS4u7jaQ,Tam O'Shanter,4.0,1451,2980 Los Feliz Blvd,Los Angeles,CA,90039
297,5xFBQiB4Jcy9sI2fUHfcpg,Mariscos Jalisco,4.5,958,3040 E Olympic Blvd,Los Angeles,CA,90023
298,B7hN8d0qkE9mPw9LVcomuQ,Sticky Rice,4.0,948,317 S Broadway,Los Angeles,CA,90013
299,pinUBw4QqnTUGLAbKA5o4g,Marouch Restaurant,4.5,473,4905 Santa Monica Blvd,Los Angeles,CA,90029
300,2cNmmr9yzdnNPppwExt9SQ,Eataly Los Angeles,3.5,2140,10250 Santa Monica Blvd,Los Angeles,CA,90067
301,sgqhqcRGuioPSNCVKA-PZg,Woon,4.5,215,2920 W Temple St,Los Angeles,CA,90026
302,gAMhVggfelvAxE40Bg-ywQ,OTOTO,4.0,62,1360 Allison Ave,Los Angeles,CA,90026
303,kUx6ZHSJM863oMd3YhQLnQ,Sea Salt Poke,4.5,432,11301 W Olympic Blvd,Los Angeles,CA,90064
304,K-jWQAp9Q-PIXEpN6pspWg,Park's BBQ,4.0,1761,955 S Vermont Ave,Los Angeles,CA,90006
305,5dd7D6C3dKtpxzgsR5R1uA,Javier's Century City,3.5,1031,10250 Santa Monica Blvd,Los Angeles,CA,90067
306,IxBMrUR6XL_aQo2e_8YcEg,Tacos 1986,4.0,90,7235 Beverly Blvd,Los Angeles,CA,90036
307,fCfkMf27m2PcTWXLTrLM7Q,Fratelli Cafe,4.5,1379,7200 Melrose Ave,Los Angeles,CA,90046
308,iYLyVP1uRs56wZ3FK_lCdw,The Guest House,4.0,348,1750 Hillhurst Ave,Los Angeles,CA,90027
309,IbSO3urVCNUsis_yKNYvUQ,Orleans & York Deli,4.0,727,4454 W Slauson Ave,Los Angeles,CA,90043
310,YYKK5pDAWQimcHzOz-7nug,Rossoblu,4.0,590,1124 San Julian St,Los Angeles,CA,90015
311,df6TLmeTiLyzrKnAPKnn2w,The Oinkster,4.0,3648,2005 Colorado Blvd,Los Angeles,CA,90041
312,PX8INO1KIEn9kLGKQz8U-w,Ham Ji Park,4.0,1523,3407 W 6th St,Los Angeles,CA,90020
313,TQjFx3yzyUYBdWb-MpIfvQ,Fisherman's Outlet,4.0,1158,529 S Central Ave,Los Angeles,CA,90013
314,_8Tvjpgu56ioJf0ohHzUUg,Seoul Garden Restaurant,4.0,522,1833 W Olympic Blvd,Los Angeles,CA,90006
315,QIIkMAdhnQXqVWTDAIlSlg,Al's Hot Chicken,4.0,665,10821 Venice Blvd,Los Angeles,CA,90034
316,Uciy4a2wODubfq24noRRag,Little Kingston Jamaican Restaurant,3.5,372,4716 W Slauson Ave,Los Angeles,CA,90056
317,borw1LsTQAwaCIoNoa35bw,Oh My Crab,4.0,162,3000 W 6th St,Los Angeles,CA,90020
318,xVgz_F3gnbhyn_2goJ8vYQ,Pinches Tacos,4.0,861,8200 W Sunset Blvd,Los Angeles,CA,90046
319,yQVPKXmDIUb6yH3MM8Q3nQ,Strada Eateria & Bar,5.0,354,825 W 9th St,Los Angeles,CA,90015
320,-FGW1OFXcougjwAdgVxRHg,Ijuu the Strange Beast,4.5,70,5665 Melrose Ave,Los Angeles,CA,90038
321,A8ad1UI4bZ7j4Gv_NDAcog,Fire Chicken,4.5,120,3128 W 8th St,Los Angeles,CA,90005
322,DCQfd9locPtT4bCOVU2m-Q,La Michoacana Restaurant,4.0,27,1625 East Cesar Chavez E,Los Angeles,CA,90033
323,uZwILwzeMbHwH3-Caxb47Q,Brothers Sandwich Shop,4.0,544,3274 W 6th St,Los Angeles,CA,90020
324,10cBgJc-d8biKAAL_Bk0CA,Northern Thai Food Club,5.0,173,5301 Sunset Blvd,Los Angeles,CA,90027
325,g1RqknBKd1r1ajHW8xhAkQ,Hollywood Burger,4.5,668,6250 Hollywood Blvd,Los Angeles,CA,90028
326,v9RZZLxE39Zx9L0mXB8kww,Shabu Shabu House,4.0,1402,127 Japanese Village Plaza Mall,Los Angeles,CA,90012
327,YCEgBqClpWXQ3leoAhWjoA,Sushi Hon,4.5,202,3929 W Olympic Blvd,Los Angeles,CA,90019
328,KDcTFp2P40ycRj12GKKcXg,Rich Crab,4.5,29,4253 W 3rd St,Los Angeles,CA,90020
329,o0oFDbQg2Wc-lE--GY7-Nw,Honeybee Burger,4.5,342,2764 Rowena Ave,Los Angeles,CA,90039
330,sYXSgqcBUHtcACUkh3JuQA,Ceviche Project,4.5,68,2524 Hyperion Ave,Los Angeles,CA,90027
331,gKp39Lke5LPAerJ9QV-HQg,Inti Restaurant,4.5,311,5870 Melrose Ave,Los Angeles,CA,90038
332,RFHPuxxJCbndsLD3ukf4RA,Eastside Italian Deli,4.5,1042,1013 Alpine St,Los Angeles,CA,90012
333,nI1Bk_OqAkARO-siTQbuTw,Crustees Eatery,5.0,120,4442 W Slauson Ave,Los Angeles,CA,90043
334,k3D-nW6EjjJguYkUupCUaA,Tacos 1986,4.0,511,609 S Spring St,Los Angeles,CA,90014
335,3NNz-pVT_auFKzqt45D2ZA,Western Doma Noodles,4.0,593,429 N Western Ave,Los Angeles,CA,90004
336,6kvWWkoL0dWOEmFh2ui-vQ,Seasalt Fish Grill,4.0,806,812 W 7th St,Los Angeles,CA,90017
337,Bk-csZIKVtMTQTpH6V9gUg,Charlie's Famous Fried Chicken,4.5,107,1824 W Manchester Ave,Los Angeles,CA,90047
338,rMPUk3S0KppytGvrsqmQ8g,The Fix Burger,4.5,697,2520 Hyperion Ave,Los Angeles,CA,90027
339,gWM5n5Tyo5h74t-_lp1WUA,Zzamong,4.0,1054,4255 W 3rd St,Los Angeles,CA,90004
340,5SVj7kpiXxCEnkzL_8wA1g,Redbird,4.0,1474,114 E 2nd St,Los Angeles,CA,90012
341,phMPgmi6-yh3Qs_PRbTT1g,Mercado Los Angeles,4.0,1181,7910 W 3rd St,Los Angeles,CA,90048
342,JBeSWzpDI8eh2xG4-ZVy4g,Yangji Gamjatang,4.0,647,3470 W 6th St,Los Angeles,CA,90020
343,t4W9SvZmYQhBM6jDEmeiKA,Flore Vegan Cuisine,4.0,1219,2943 W Sunset Blvd,Los Angeles,CA,90026
344,1eyWLVHeDL2NWGeo9MElZg,Tennessee Hot Chicken THC,5.0,365,5133 York Blvd,Los Angeles,CA,90042
345,3OJt-Xj45NfCCFwaeKMaeg,Luv2Eat Thai Bistro,4.0,947,6660 W Sunset Blvd,Los Angeles,CA,90028
346,mobZnlSX7HfToSyfe4TV8Q,Gengis Khan,4.5,21,615 N Western Ave,Los Angeles,CA,90004
347,xUDJy8BuzZou2BADrkZBPw,The Parlor,3.5,667,7250 Melrose Ave,Los Angeles,CA,90046
348,Wvb0SWivIviHeo860qwUFg,Sabor Colombiano,3.5,372,847 S Union Ave,Los Angeles,CA,90017
349,fO4Jfkg_tVfUCEfzNbsbMg,The Bun Bunn,4.5,37,1871 Colorado Blvd,Los Angeles,CA,90041
350,nUT0BaARIUa1I_qV39mj9A,Ostrich Farm,4.0,495,1525 W Sunset Blvd,Los Angeles,CA,90026
351,5W-9Iq_q3VXsB0nkA0TVrQ,Natraliart Jamaican Restaurant & Market,4.0,206,3426 W Washington Blvd,Los Angeles,CA,90018
352,azyDb-6veFabKKIfLleiMg,Tere's Mexican Grill,4.0,570,5870 Melrose Ave,Los Angeles,CA,90038
353,ZzpC4bW5mY0AOoGznnyIsg,Ondal 2,4.0,464,4566 W Washington Blvd,Los Angeles,CA,90016
354,_lrLfLy3e2jr-zGigfFW4A,Revolutionario: North African Tacos,4.5,548,1436 W Jefferson Blvd,Los Angeles,CA,90007
355,aQFguaddjBna3ZIBsxjeeA,Joan's on Third,4.0,2351,8350 W 3rd St,Los Angeles,CA,90048
356,0jOt0ODWCp8fJzzOM4PgqA,Little Fatty,4.0,694,3809 Grand View Blvd,Los Angeles,CA,90066
357,EzTDoLwiqy-cMZbIujA8FQ,Little Dom's,3.5,1571,2128 Hillhurst Ave,Los Angeles,CA,90027
358,VzDCWYpkzzpWa1s1E7M2Sg,Hyperion Public,4.0,866,2538 Hyperion Ave,Los Angeles,CA,90027
359,ialCeqYzy-N5NujJq1GikA,Wako Donkasu,4.0,666,3377 Wilshire Blvd,Los Angeles,CA,90010
360,v_bJfxA5IhDmkA_4KgZ2pA,Wah's Golden Hen,4.5,438,709 N Virgil Ave,Los Angeles,CA,90029
361,YVbO3FENQQzcDwxtlrR1Iw,Mister Bossam,4.0,654,338 S Western Ave,Los Angeles,CA,90020
362,yZDK0XtLi0JeE2Dho1boIw,Cattle & Claw,4.0,174,8555 Beverly Blvd,Los Angeles,CA,90048
363,5imw7dSuSB4HmUMrZep1lg,Qin West Noodle,4.0,211,727 N Broadway,Los Angeles,CA,90012
364,g7bvMWpWSNxSoq8WxfEcZQ,Bottega Louie - WEHO,3.5,22,8936 Santa Monica Blvd,Los Angeles,CA,90069
365,h3KzTYozazMtdhS8C1qBXg,The Semi-Tropic,4.5,400,1412 Glendale Blvd,Los Angeles,CA,90026
366,njyf0pk4spqk5jRLUVlN-A,Combo A,4.5,313,1411 Echo Park Ave,Los Angeles,CA,90026
367,U7-UBPHK44Y_9wyfOmuHuA,The Boiling Crab,4.0,2345,3377 Wilshire Blvd,Los Angeles,CA,90010
368,oZn4oaOKOI-HcUGecfG4Vw,The Penthouse at Mastro's,4.0,4692,246 N Canon Dr,Beverly Hills,CA,90210
369,C9rLh3Mp-agjne7JWv8KLA,Polka Polish Restaurant,4.0,794,4112 Verdugo Rd,Los Angeles,CA,90065
370,lRScnMRd-FBlT5QQyrUEUQ,PASTA e PASTA by Allegro,4.5,833,432 E 2nd St,Los Angeles,CA,90012
371,66JxYZlXaAnA9bqhhk6Ngg,Gozen Express,5.0,4,2100 Sawtelle Blvd,Los Angeles,CA,90025
372,8hsT1rbpaOdjA_8UIbD5TA,Coral Fish Poke Shop,4.5,193,6357 Wilshire Blvd,Los Angeles,CA,90048
373,HTvyn97PloIn1kIGTIj-2A,Mexicali Taco & Co,4.0,909,702 N Figueroa St,Los Angeles,CA,90012
374,xPpCIt9Qes6vdXRum03g_A,Won Kok Restaurant,3.5,1278,210 Alpine St,Los Angeles,CA,90012
375,mu-sqebqz9DEQRTNP3vKLg,Tang Huo Kung Fu Spicy Hot Pot,5.0,41,3450 W 6th St,Los Angeles,CA,90020
376,Ls0cIqY-v6CqNoE2rHjBNg,Noshi Sushi,4.0,1456,4430 Beverly Blvd,Los Angeles,CA,90004
377,hafmNRWqoLKQ10dMVDh-yQ,Elf,4.5,763,2135 W Sunset Blvd,Los Angeles,CA,90026
378,v5JaR9R_p0dnyDtefjtF9A,Blackbird Pizza Shop,4.5,361,7459 Melrose Ave,Los Angeles,CA,90046
379,J3XPoESN_Qu4sGUceD0_Yw,The Counter Downtown LA,4.0,928,725 W 7th St,Los Angeles,CA,90017
380,udINVeecZdXtmCgbBIZi7A,Tatsu Ramen,4.0,3311,2123 Sawtelle Blvd,Los Angeles,CA,90025
381,v5_dNxHg1F5Y-h_nSeLVow,Kabob By Faraj Restaurant & Kosher Meat Market,4.5,257,8680 W Pico Blvd,Los Angeles,CA,90035
382,lx0ohxTwphu8CzOA4xz8-Q,FishPop,5.0,46,3458 Wilshire Blvd,Los Angeles,CA,90010
383,eUkd8atkJe4fkKGcD5QZ1A,HATCH Yakitori + Bar,4.5,490,700 W 7th St,Los Angeles,CA,90017
384,SNlf3YpKkDG-e4R9jkwLhA,Guerrilla Tacos,4.0,831,2000 E 7th St,Los Angeles,CA,90021
385,HvDYCHDpgBy3CmzRD6gcMg,Ktown Pho,4.5,723,974 S Western Ave,Los Angeles,CA,90006
386,vfpUVXdHSBK1hci4xfX04g,Eighth Street Soondae,4.5,250,2703 W 8th St,Los Angeles,CA,90005
387,oNHjZ3wC0F9l5KpuqHd45w,Ricky's Fish Tacos,4.5,1188,3061 Riverside Dr,Los Angeles,CA,90027
388,L3YM8cAda9L_t_j-2C4ufA,Sage Vegan Bistro - Echo Park,4.0,2330,1700 Sunset Blvd,Los Angeles,CA,90026
389,mfRAMQGOdQk_v1CmjXq3Eg,Soho House West Hollywood,4.5,375,9200 Sunset Blvd,West Hollywood,CA,90069
390,bL8ypAeHQR1VOZLFgmSR7g,The Village Idiot,4.0,1240,7383 Melrose Ave,Los Angeles,CA,90046
391,puo151bPwqvTl46LYZyOsA,Larchmont Bungalow Cafe,4.5,359,2110 Sunset Blvd,Los Angeles,CA,90026
392,Qy8Qrv3ZOt7swuA7Rw5mHw,Porchetta Republic,5.0,89,1220 West 7th St,Los Angeles,CA,90017
393,w5EOeYOoxmbYWJ1sUVD94w,Comfort Kitchen,4.5,36,5700 Wilshire Blvd,Los Angeles,CA,90036
394,k2dhvRV0gtPoDWLuH2OMTQ,ACA Grill,4.5,469,3062 W 8th St,Los Angeles,CA,90005
395,uab65YVKqqaYUpqFnR8gHA,Mama's International Tamales,4.0,306,2124 W 7th St,Los Angeles,CA,90057
396,4qupP0c-Ino6RWViOJbqeA,Ugly Drum,4.5,82,609 N La Brea Ave,Los Angeles,CA,90036
397,hcUxpi--BTuVNEMttimC7Q,King Taco,3.5,1036,2020 W Pico Blvd,Los Angeles,CA,90006
398,7pKS39Tdt0c1hAhdxOWZqA,House of Curry,4.0,228,1888 S Western Ave,Los Angeles,CA,90006
399,4F3nRn85JxIqj0lqycrLsg,India's Grill,4.5,790,428 S San Vicente Blvd,Los Angeles,CA,90048
400,X9KlLFQGSgC0A-q-p1Hu6Q,Egg Tuck,4.5,402,3458 Wilshire Blvd,Los Angeles,CA,90010
401,rjMhEh_QzX7LysAvxnJP-g,by CHLOE,4.0,877,2520 Glendale Blvd,Los Angeles,CA,90039
402,ITNAxP_RUZ_FCPFNt7pjmw,Earle's On Crenshaw,4.5,458,3864 Crenshaw Blvd,Los Angeles,CA,90008
403,MQCGRBup0TngpyftcLxQOg,Urban Skillet,4.5,881,5060 Lankershim Blvd,Los Angeles,CA,91601
404,uMar62it3cUFxPRuXbYoMw,Mel's Fish Shack,4.0,457,4524 W Jefferson Blvd,Los Angeles,CA,90016
405,vR2LjJP3beB56AuPGSBSJw,KazuNori: The Original Hand Roll Bar,4.0,118,6245 Wilshire Blvd,Los Angeles,CA,90048
406,rYc-jsr1rSTmymTCA03HVQ,Tripp Burgers,4.5,67,3458 S Sepulveda Blvd,Los Angeles,CA,90034
407,6rCY1MjoIvTiv2cD5M96Yw,The Green Olive,4.0,87,3632 Soto St,Los Angeles,CA,90058
408,Fphnpb2JpNdx4EYxNhS9ww,Buca di Beppo Italian Restaurant,3.5,625,6333 W 3rd St,Los Angeles,CA,90036
409,g4sVZyJaj6q5piIX8gkquw,El Sazon K-Tracho #2,4.5,39,1483 W Adams,Los Angeles,CA,90007
410,1mb6fp_JRp4Y68GStJsGIQ,The Rooftop at The Wayfarer Downtown LA,4.0,81,813 Flower St,Los Angeles,CA,90017
411,jqS3dVaCYeBehb3tOiWWbQ,Shin-Sen-Gumi Hakata Ramen - Little Tokyo,4.0,2819,132 S Central Ave,Los Angeles,CA,90012
412,NQqA1cjS0rHn_96VwtnhMg,Good Goose Cafe,5.0,130,5210 Beverly Blvd,Los Angeles,CA,90004
413,j7zBQ2dfP5QDVH8n33X9cg,Qin West Noodle,4.0,72,2520 S Figueroa St,Los Angeles,CA,90007
414,F2W1R7yIvSOqD1xH_F1cZA,Wood,4.0,729,2861 Sunset Blvd,Los Angeles,CA,90026
415,AWQELVqEeeCbstdp8PUVYg,The Ppong,4.5,85,4003 Wilshire Blvd,Los Angeles,CA,90010
416,WWQsHGIFUkNQF6Uaj4vXCw,Hong Kong Ban Jum 0410 / Paik's Noodle,4.5,563,3470 W 6th St,Los Angeles,CA,90020
417,Fcxm2Wnz8lLDi6doGcAMTw,Taix French Restaurant,4.0,843,1911 W Sunset Blvd,Los Angeles,CA,90026
418,PMj1TDcrvYTxEXd-g9LcWA,Zinc Cafe & Market,4.0,1762,580 Mateo St,Los Angeles,CA,90013
419,zpCjv61s-5b-WJSd8opFvA,Candela,4.0,666,831 S La Brea Ave,Los Angeles,CA,90036
421,kDVlUSFSUR8ZYIOJi4bDQQ,Odumak,4.5,94,338 S Western Ave,Los Angeles,CA,90020
422,qrIHMsZLOdKyLhq1o9UdAw,Meze,4.0,309,2662 Griffith Park Blvd,Los Angeles,CA,90039
423,FQT1DQVA0QwhEDs2i-ZNDA,Monarca Pasta & Grill,4.5,154,2703 S Vermont Ave,Los Angeles,CA,90007
424,0KicdACooH2zW9c7XWmR9Q,Monty's Good Burger,4.5,421,1533 W Sunset Blvd,Los Angeles,CA,90026
425,TkFEKhsCixPWlShULKvMdQ,Bottega Louie,4.0,16908,700 S Grand Ave,Los Angeles,CA,90017
426,ch5-wO9l3wSMfUbAW_JRRQ,Charlie's Fish & Chips,4.0,115,5677 W Pico Blvd,Los Angeles,CA,90019
427,Zg7jtPJGmsnysO8uDKtYxg,Gwen Butcher Shop,4.0,585,6600 Sunset Blvd,Los Angeles,CA,90028
